brand_id,brand,p_id,name,price,colour,ratingCount,avg_rating
131.0,bhama couture,13969872.0,bhama couture mustard yellow & white floral embroidered regular top,2999.0,mustard,56.0,4.339285714
232.0,domyos by decathlon,14933628.0,domyos by decathlon women white & pink colourblocked training or gym sporty jacket,2499.0,white,42.0,4.452380952
903.0,tokyo talkies,15026828.0,tokyo talkies women blue parallel trousers,1699.0,blue,133.0,4.067669173
773.0,samsara couture,16500242.0,samsara couture girls blue & gold-toned beads and stones ready to wear lehenga & dupatta,3999.0,turquoise blue,8.0,3.625
133.0,biba,16643634.0,biba blue & red embroidered unstitched dress material,4599.0,blue,2.0,3.5
750.0,roadster,16833812.0,the roadster lifestyle co women purple solid longline t-shirt & shorts,2099.0,purple,15.0,3.866666667
583.0,mitera,17392504.0,mitera blue & gold-toned ethnic motifs zari organza kanjeevaram saree,6795.0,blue,91.0,4.406593407
806.0,shewill,18811288.0,shewill women teal floral embroidered sequinned kurta with trousers & with dupatta,6699.0,teal,94.77777777777777,4.371194139555556
330.0,get wrapped,18845380.0,get wrapped purple & grey printed pure cotton ikat dupatta,499.0,purple,98.55555555555556,4.335794872111111
931.0,urbanic,18907806.0,urbanic women black solid double-breasted button vest blazer,2690.0,black,102.33333333333333,4.300395604666667
398.0,indya,18935590.0,indya women orange viscose knotted basic jumpsuit,1950.0,orange,106.11111111111111,4.264996337222223
313.0,forever 21,19123294.0,forever 21 women blue mildly distressed light fade jeans,2799.0,blue,109.88888888888889,4.229597069777777
652.0,only,19143034.0,only women beige crop tie-up shrug,3299.0,beige,113.66666666666666,4.194197802333333
222.0,disrupt,19157084.0,disrupt women black solid slim-fit pencil mini skirts,1299.0,black,117.44444444444444,4.158798534888889
353.0,h&m,19257984.0,h&m women blue mesh cardigan,1299.0,blue,121.22222222222223,4.123399267444444
903.0,tokyo talkies,10698734.0,tokyo talkies women blue solid denim jacket,2399.0,blue,125.0,4.088
750.0,roadster,11531732.0,roadster women blue bootcut high-rise clean look stretchable jeans,2499.0,blue,633.0,3.960505529
793.0,sera,12718796.0,sera women black & white polka dot print playsuit,1098.0,black,245.0,4.085714286
242.0,dupatta bazaar,13041774.0,dupatta bazaar women pink & off-white striped leheriya dupatta,1399.0,pink,198.5,4.2270676695
279.0,fablestreet,13096724.0,fablestreet rose accordion pleats midi flared skirt,2195.0,rose,152.0,4.368421053
554.0,mast & harbour,13321022.0,mast & harbour women white & navy blue striped yarn dyed t-shirt with shorts & mask,1699.0,white,90.0,4.577777778
357.0,harvard,14438796.0,harvard women sea green solid pullover sweatshirt,1499.0,sea green,67.0,4.373134328
945.0,varanga,14648524.0,varanga women white loose fit regular trousers,1899.0,white,111.0,3.531531532
776.0,sangria,15173166.0,sangria women beige & purple floral printed tunic with asymmetric hem,1699.0,beige,45.0,4.288888889
945.0,varanga,15646472.0,varanga women red bandhani printed gotta patti kurta,2999.0,red,452.0,3.794247788
544.0,mango,16124666.0,mango women cream-coloured self-design waistcoat,2990.0,cream,229.5,4.1828381795
786.0,saubhagya,18075162.0,saubhagya peach-coloured & purple embellished ready to wear lehenga & blouse with dupatta,3999.0,peach,7.0,4.571428571
527.0,luyk,18434326.0,luyk girls pink tropical floral print above-knee skirts,1399.0,pink,22.166666666666664,4.472789115333334
360.0,heart up my sleeves,18869982.0,heart up my sleeves women black emily in paris pleated sleeves lapel shrug,1450.0,black,37.33333333333333,4.374149659666667
865.0,swtantra,19087930.0,swtantra women grey solid deep v neck saree blouse,2799.0,grey,52.5,4.275510204
801.0,shaily,19143562.0,shaily green & pink embroidered pure cotton unstitched dress material,3059.0,green,67.66666666666666,4.176870748333333
52.0,allen solly woman,19308926.0,allen solly woman maroon mandarin collar shirt style top,1699.0,maroon,82.83333333333333,4.078231292666667
839.0,sqew,11582414.0,sqew women black & red animal printed basic jumpsuit,2950.0,black,98.0,3.979591837
903.0,tokyo talkies,11970554.0,tokyo talkies women navy blue & white striped regular shorts,899.0,navy blue,940.0,4.388297872
783.0,sassafras,12221880.0,sassafras women black regular fit high-rise clean look jeans,1999.0,black,1408.0,4.208806818
66.0,anayna,13932862.0,anayna blue & white floral print pure cotton dupatta,1599.0,blue,35.0,4.571428571
750.0,roadster,14331986.0,roadster women blue & white colourblocked sweatshirt,1999.0,blue,27.0,4.111111111
660.0,oxolloxo,14420214.0,oxolloxo women white solid cotton open front shrug,2499.0,white,26.0,3.423076923
779.0,saree mall,14984838.0,saree mall burgundy poly georgette party wear saree with matching blouse,4499.0,burgundy,896.0,4.392857143
799.0,shae by sassafras,15956876.0,shae by sassafras women teal velvet embellished waistcoat,1699.0,teal,504.0,4.2767857145
783.0,sassafras,16044098.0,sassafras women blue ribbed trousers,1899.0,blue,112.0,4.160714286
875.0,tankhi,16887876.0,tankhi women pink floral printed tunic,1899.0,pink,52.0,3.865384615
133.0,biba,16893584.0,biba yellow & brown printed unstitched dress material,1499.0,yellow,29.0,4.099358973999999
179.0,clora creation,17189512.0,clora creation women cream & pink printed flared maxi skirts,1399.0,cream,6.0,4.333333333
976.0,white fire,17932226.0,white fire orange & gold-toned embellished semi-stitched lehenga & unstitched blouse with dupatta,18000.0,orange,9.0,2.0
512.0,lill,18088620.0,lill women navy blue & white floral printed co-ord set,3599.0,navy blue,4.0,3.5
444.0,kalini,18503778.0,kalini women pink floral embroidered layered gotta patti kurti with sharara & with dupatta,2999.0,pink,175.0,3.6
78.0,anti culture,18737354.0,anti culture women grey colourblocked windcheater outdoor sporty jacket,1665.0,grey,767.6666666666666,3.8126984126666668
555.0,max,19043910.0,max blue floral print blouson top,899.0,blue,1360.3333333333333,4.025396825333333
783.0,sassafras,1694433.0,sassafras mustard yellow peplum jacket,1699.0,mustard,1953.0,4.238095238
930.0,uptownie lite,11234652.0,uptownie lite women burgundy solid basic jumpsuit with belt,2499.0,burgundy,567.0,4.204585538
125.0,berrylush,12800760.0,berrylush women black printed bralette top,1479.0,black,720.0,4.508333333
903.0,tokyo talkies,12999468.0,tokyo talkies women blue flared high-rise clean look jeans,1899.0,blue,518.0,3.94980695
962.0,vishudh,13474612.0,vishudh women black & off white printed dupatta,749.0,black,140.0,4.542857143
279.0,fablestreet,13766264.0,fablestreet women navy blue straight fit solid regular trousers,2295.0,navy blue,62.0,4.483870968
783.0,sassafras,13843004.0,sassafras women blue & peach-coloured dyed lapel longline shrug,1699.0,blue,48.0,4.208333333
227.0,divyank,15561680.0,divyank women navy blue & grey ethnic motifs printed mirror work kurta with palazzos,2999.0,navy blue,1543.0,4.233959819
801.0,shaily,16712796.0,shaily blue with a tinge of green embroidered silk georgette unstitched dress material,8499.0,blue,775.0,4.045551338
404.0,inweave,17355370.0,inweave women elegant charcoal solid shirt with printed skirt,6999.0,charcoal,7.0,3.857142857
313.0,forever 21,17695408.0,forever 21 women lavender & yellow humour and comic printed pure cotton pullover,999.0,lavender,11.0,4.818181818
668.0,paralians,18514146.0,paralians green print top,999.0,green,9.0,4.888888889
313.0,forever 21,18730920.0,forever 21 women black shorts,999.0,black,8.0,4.425925926000001
287.0,fashion basket,18831424.0,fashion basket red & pink embroidered semi-stitched lehenga & unstitched blouse with dupatta,4699.0,red,7.0,3.9629629630000003
82.0,apnisha,18866130.0,apnisha grey floral pure cotton saree,1299.0,grey,6.0,3.5
931.0,urbanic,18877626.0,urbanic women black printed a-line midi skirts,1190.0,black,62.666666666666664,3.672348485
931.0,urbanic,18907818.0,urbanic women green solid double breasted regular fit blazers,2590.0,green,119.33333333333333,3.8446969699999998
726.0,rajnandini,9212355.0,rajnandini beige cotton blend unstitched dress material,819.0,beige,176.0,4.017045455
79.0,anubhutee,11053760.0,anubhutee women teal blue & golden printed kurti,1739.0,teal,777.0,4.347490347
583.0,mitera,11244988.0,mitera pink & gold-toned silk blend woven design kanjeevaram saree,3999.0,pink,1152.0,4.086805556
381.0,hypernation,11731602.0,hypernation women black & off-white striped open front shrug,1399.0,black,37.0,4.513513514
363.0,here&now,12051490.0,here&now white striped shirt style top,1399.0,white,872.0,4.099770642
263.0,ethnovogue,14357484.0,ethnovogue maroon embroidered thread work made to measure lehenga & blouse with dupatta,7588.0,maroon,116.0,4.310344828
832.0,soch,14534052.0,soch women gold-coloured solid art silk dupatta,598.0,gold,64.0,4.515625
125.0,berrylush,15885592.0,berrylush women white printed co-ords jumpsuit,2399.0,white,11.0,4.454545455
903.0,tokyo talkies,16181570.0,tokyo talkies women olive green crop tailored jacket,7149.0,olive,20.0,4.35
509.0,libas,16857670.0,libas women lavender floral printed pure cotton kurta set with dupatta,2999.0,lavender,87.0,4.298850575
544.0,mango,18319524.0,mango women white solid playsuit comes with a belt,3990.0,white,60.66666666666667,4.28256705
555.0,max,18782606.0,max women black printed sweatshirt,999.0,black,34.333333333333336,4.266283525
949.0,vastrado,18856726.0,vastrado women blue denim a-line skirt,949.0,blue,8.0,4.25
630.0,nifty,18948806.0,nifty women black bootcut high-rise jeans,1799.0,black,37.2,4.2831168832
544.0,mango,19101076.0,mango women black solid blazer,4790.0,black,66.4,4.3162337664
98.0,aturabi,19160198.0,aturabi women grey solid knee length a-line pleated skirts,1700.0,grey,95.6,4.3493506496
353.0,h&m,19175092.0,h&m women beige solid pull-on lyocell-blend trousers,1499.0,beige,124.8,4.3824675328
242.0,dupatta bazaar,10588018.0,dupatta bazaar white dyed dupatta,499.0,white,154.0,4.415584416
230.0,dolce crudo,10696608.0,dolce crudo women navy blue skinny fit high-rise clean look stretchable cropped jeans,2399.0,navy blue,1057.0,4.300851466
776.0,sangria,13437328.0,sangria women beige & black pure cotton printed kurta with salwar,2499.0,beige,699.0,3.954220315
279.0,fablestreet,13774432.0,fablestreet brown & beige animal printed flared midi skirt,2295.0,brown,261.0,4.302681992
239.0,dressberry,14217898.0,dressberry women red basic jumpsuit,2049.0,red,21.0,4.095238095
544.0,mango,14779150.0,mango off white extended sleeves boxy top,1790.0,off white,44.0,4.204545455
1014.0,zink london,14906978.0,zink london women black solid tie-up shrug,2499.0,black,7.0,4.0
526.0,luni,15783950.0,luni women yellow & grey woven design lehenga & choli with dupatta ready to wear set,2999.0,yellow,150.0,4.56
397.0,indo era,15888312.0,indo era women blue floral print straight kurti,1999.0,blue,19.0,4.105263158
353.0,h&m,16893050.0,h&m women grey solid v-neck cardigan,1499.0,grey,22.0,4.545454545
50.0,all about you,17894426.0,all about you women coffee brown trousers,1299.0,coffee brown,28.0,3.642857143
649.0,one friday,17912792.0,one friday girls cream floral printed skirts,1299.0,cream,29.5,3.918202765
776.0,sangria,18046776.0,sangria lime green & blue satin saree,2999.0,lime green,31.0,4.193548387
832.0,soch,18774924.0,soch red & cream-coloured embroidered art silk unstitched dress material,1098.0,red,229.6,4.1185105846
799.0,shae by sassafras,18954224.0,shae by sassafras women teal printed top with palazzos,3199.0,teal,428.2,4.0434727822
903.0,tokyo talkies,19227284.0,tokyo talkies women black crop denim jacket,2199.0,black,626.8,3.9684349798
52.0,allen solly woman,19304192.0,allen solly women olive-green solid single-breasted blazers,3799.0,olive,825.4,3.8933971774
259.0,ether,1802098.0,ether women black skinny fit low-rise clean look jeans,1899.0,black,1024.0,3.818359375
787.0,scorpius,2977056.0,scorpius white & maroon printed open front shrug,1299.0,white,41.0,3.731707317
66.0,anayna,12785024.0,anayna women blue & off-white ethnic motifs print maternity & nursing pure cotton top,1590.0,blue,187.0,4.299465241
783.0,sassafras,14498202.0,sassafras white solid crop top,899.0,white,281.0,3.953736655
858.0,suta,15244002.0,suta pink & gold-toned zari pure linen saree,3500.0,pink,200.0,4.235
357.0,harvard,15426598.0,harvard women maroon brand logo printed hooded sweatshirt,1598.0,maroon,88.0,4.454545455
931.0,urbanic,16103364.0,urbanic blue & white solid pleated playsuit with lace inserts,1290.0,blue,11.0,4.454545455
544.0,mango,16124506.0,mango women black padded jacket,6590.0,black,19.0,4.526315789
133.0,biba,16909698.0,biba yellow & gold-toned embroidered pure silk unstitched dress material,3599.0,yellow,38.0,3.9736842105
22.0,aayna,17692246.0,aayna women black flared high-rise trousers,1749.0,black,57.0,3.421052632
902.0,titliyan,18103212.0,titliyan girls yellow & white  hand block printed ready to wear lehenga & choli,4999.0,yellow,436.0,3.538945494625
660.0,oxolloxo,18615070.0,oxolloxo girls black printed flared skirts,1599.0,black,815.0,3.65683835725
346.0,griffel,18800104.0,griffel women black printed pure cotton oversized loose fit co-ords,4999.0,black,1194.0,3.774731219875
971.0,weavers villa,18808454.0,weavers villa pink & gold-toned embroidered dupatta,699.0,pink,1573.0,3.8926240825000002
253.0,emprall,18815858.0,emprall women pink solid pleated mini skirts,1299.0,pink,1952.0,4.010516945125
52.0,allen solly woman,19011234.0,allen solly woman blue solid single-breasted formal blazer,2999.0,blue,2331.0,4.12840980775
111.0,baisacrafts,19181470.0,baisacrafts women green striped pure cotton kurta with trousers & with dupatta,4499.0,green,2710.0,4.246302670375
956.0,veni vidi vici,1827118.0,veni vidi vici white layered styled back top,1170.0,white,3089.0,4.364195533
783.0,sassafras,10604482.0,sassafras blue washed midi denim pure cotton a-line skirt,1999.0,blue,632.0,4.143987342
439.0,juniper,10734130.0,juniper teal & gold-toned solid dupatta,849.0,teal,64.0,4.21875
776.0,sangria,12105006.0,sangria women pink & golden printed pure cotton kurta with trousers,1899.0,pink,372.0,3.927419355
131.0,bhama couture,13084368.0,bhama couture women pink & white cotton bandhani print tunic,1899.0,pink,149.0,4.120805369
239.0,dressberry,14218480.0,dressberry women black solid basic jumpsuit,1999.0,black,27.0,2.962962963
750.0,roadster,14331424.0,roadster women purple ribbed pullover,1299.0,purple,188.0,4.117021277
458.0,kassually,14933184.0,kassually women lavender embroidered sheer waterfall shrug,1799.0,lavender,14.0,4.357142857
357.0,harvard,15261626.0,harvard women black cotton denim jacket with side taping,2699.0,black,13.0,3.923076923
783.0,sassafras,16707822.0,sassafras woman blue high-rise slim fit jeans,2299.0,blue,191.0,4.308900524
827.0,sky heights,16963254.0,sky heights girls navy blue & cream embellished lehenga choli with dupatta,3499.0,navy blue,5.0,5.0
133.0,biba,17030380.0,biba cream-coloured & maroon embroidered linen unstitched dress material,3999.0,cream,6.714285714285714,4.890756302571429
239.0,dressberry,17108708.0,dressberry women fluorescent green solid wide leg bottom trousers,1999.0,fluorescent green,8.428571428571429,4.781512605142857
652.0,only,17626916.0,only women green printed single breasted blazers,4499.0,green,10.142857142857142,4.672268907714286
389.0,inddus,17911056.0,inddus women taupe solid top with palazzos,5599.0,taupe,11.857142857142858,4.563025210285714
86.0,arhi,19057582.0,arhi women green & white woven design silk cotton jamdani saree,3100.0,green,13.571428571428571,4.453781512857143
16.0,aarika,19234504.0,aarika girls navy blue printed maxi skirts,1879.0,navy blue,15.285714285714285,4.344537815428572
258.0,espresso,2402024.0,espresso off-white solid open front shrug,999.0,off white,17.0,4.235294118
841.0,street 9,13039016.0,street 9 women orange printed sweatshirt,1699.0,orange,279.0,4.512544803
404.0,inweave,13718888.0,inweave off white floral printed top,1699.0,off white,77.0,4.103896104
750.0,roadster,14991304.0,roadster women black & green colourblocked sweater with skirt,2499.0,black,38.0,4.394736842
706.0,puma,15564338.0,puma women beige bomber jacket,14999.0,beige,51.5,4.351214575
783.0,sassafras,15940174.0,sassafras fuchsia & black basic jumpsuit with sequinned embellished,2299.0,fuchsia,65.0,4.307692308
507.0,levis,16653750.0,levis women blue 711 skinny fit mid rise light fade stretchable jeans,3699.0,blue,30.0,4.4
75.0,anouk,16945876.0,anouk magenta & gold-toned ethnic motifs embroidered silk blend banarasi saree,4199.0,magenta,13.0,4.538461538
509.0,libas,17487194.0,libas women beige & mustard yellow zari woven design straight kurta trousers dupatta,4499.0,beige,232.0,4.603448276
323.0,friskers,17570088.0,friskers black solid turtle neck crop fitted top,869.0,black,77.0,4.363636364
846.0,stylee lifestyle,17787986.0,stylee lifestyle purple & gold embroidered semi-stitched dress material,15049.0,purple,140.5,4.34895104925
544.0,mango,18257472.0,mango women off white solid high-rise denim shorts,3590.0,off white,204.0,4.334265734500001
84.0,apratim,18351148.0,apratim women orange & green ethnic motifs printed ikat dupatta,1199.0,orange,267.5,4.31958041975
931.0,urbanic,18644830.0,urbanic women brown solid  blazers,2790.0,brown,331.0,4.304895105
848.0,styli,18838322.0,styli women black high-rise trousers,1649.0,black,394.5,4.2902097902500005
475.0,klotthe,18888224.0,klotthe girls blue palazzos,1329.0,blue,458.0,4.2755244755
287.0,fashion basket,18999202.0,fashion basket blue & pink embroidered sequinned semi-stitched lehenga & unstitched blouse with dupatta,3299.0,blue,521.5,4.260839160750001
903.0,tokyo talkies,10698740.0,tokyo talkies women blue solid denim jacket,2499.0,blue,585.0,4.246153846
799.0,shae by sassafras,11636314.0,shae by sassafras women blue & off-white printed anarkali kurta,1699.0,blue,5046.0,4.236821245
66.0,anayna,12785008.0,anayna women navy blue & white ditsy dots print longline maternity & nursing empire pure cotton top,1680.0,navy blue,171.0,4.105263158
779.0,saree mall,14984816.0,saree mall burgundy striped poly georgette party wear saree with matching blouse,3999.0,burgundy,874.0,4.330663616
133.0,biba,17030232.0,biba women beige & orange embroidered unstitched dress material,3499.0,beige,440.5,3.9510460935
544.0,mango,17608078.0,mango women white solid trousers,4590.0,white,7.0,3.571428571
868.0,taavi,18017942.0,taavi women beige & blue sanganeri printed pure cotton kaftan longline top,2699.0,beige,7.0,4.2857142855
652.0,only,18107036.0,only green & pink abstract printed basic jumpsuit,2499.0,green,7.0,5.0
353.0,h&m,18254862.0,h&m girls blue & white striped cotton flared skirts,799.0,blue,13.9,4.9552631579
114.0,bannos swagger,18256196.0,bannos swagger women mustard yellow solid top with shorts & shirt,2299.0,mustard,20.8,4.9105263158
970.0,wearjukebox,18673772.0,wearjukebox women grey & yellow cotton hooded sweatshirt,3299.0,grey,27.700000000000003,4.8657894737
473.0,kiroshe by kiran,18708512.0,kiroshe by kiran women black & white printed shrug,2899.0,black,34.6,4.8210526316
91.0,arteastri,18735322.0,arteastri navy blue & beige woven design pure silk shibori dupatta,4200.0,navy blue,41.5,4.7763157895
595.0,monte carlo,18788000.0,monte carlo women blue comfort straight fit mildly distressed light fade stretchable jeans,2699.0,blue,48.400000000000006,4.7315789474
147.0,bostreet,18810556.0,bostreet women maroon solid straight mini skirt,2199.0,maroon,55.300000000000004,4.6868421053
943.0,van heusen woman,19047740.0,van heusen woman women black solid double breasted blazers,4799.0,black,62.2,4.6421052631999995
363.0,here&now,19301938.0,here&now kids-girls pink & blue embroidered ready to wear lehenga & blouse with dupatta,3199.0,pink,69.1,4.5973684211
521.0,loom legacy,12266896.0,loom legacy gold-toned woven design banarsi jacquard dupatta,1599.0,gold,76.0,4.552631579
750.0,roadster,13339532.0,the roadster lifestyle co women blue solid boyfriend fit high-rise stretchable jeans,1699.0,blue,131.0,4.198473282
750.0,roadster,14356160.0,roadster women dusty pink solid corduroy padded jacket,3999.0,pink,34.0,4.441176471
760.0,rute,15501936.0,rute plus size women beige self design open front shrug,1799.0,beige,13.0,3.769230769
353.0,h&m,15630060.0,h&m women black solid hoodie,1499.0,black,48.0,4.3125
79.0,anubhutee,15635996.0,anubhutee women grey & black geometric printed straight kurti,1739.0,grey,72.0,3.736111111
554.0,mast & harbour,15694722.0,mast & harbour women cream-coloured single-breasted self design smart casual blazer,4999.0,cream,45.0,3.5069444445
769.0,saka designs,16113926.0,saka designs girls cream-coloured & pink printed ready to wear lehenga & blouse with,3299.0,cream,18.0,3.277777778
945.0,varanga,16706794.0,varanga floral net i-spy lace kurta set,4999.0,magenta,54.0,3.574074074
723.0,raisin,16931056.0,raisin women purple jacquard banarasi brocade a-line blazer with trouser,6499.0,purple,30.0,4.2037037034999996
554.0,mast & harbour,17197754.0,mast & harbour women blue pure cotton regular trousers,2499.0,blue,6.0,4.833333333
95.0,athena,17251600.0,athena women black shorts,1499.0,black,20.0,4.6
272.0,faballey,17643718.0,faballey women pretty pink printed cut out jumpsuit,2500.0,pink,17.5,4.2666666665
583.0,mitera,17898990.0,mitera fuchsia striped sequinned saree,5899.0,fuchsia,15.0,3.933333333
613.0,natilene,18265842.0,natilene girls turquoise blue printed mini length skirts,1199.0,turquoise blue,123.75,3.9455555552500003
832.0,soch,18774880.0,soch blue & orange embroidered art silk unstitched dress material,1998.0,blue,232.5,3.9577777775
848.0,styli,18839854.0,styli pink longline top,949.0,pink,341.25,3.9699999997499997
903.0,tokyo talkies,12072478.0,tokyo talkies women taupe & white straight fit striped peg trousers,1449.0,taupe,450.0,3.982222222
272.0,faballey,12651158.0,faballey women black solid playsuit,1700.0,black,108.0,4.037037037
921.0,u&f,13792358.0,u&f red & white printed accordion pleat maxi flared skirt,1699.0,red,441.0,4.074829932
706.0,puma,13811648.0,puma women black solid a-line skirts,3499.0,black,228.0,3.8707482994999998
896.0,tiara,13870278.0,tiara women grey solid maternity nursing poncho,1050.0,grey,15.0,3.666666667
722.0,rain & rainbow,13938784.0,rain & rainbow women green & pink floral print pleated cotton tunic,1595.0,green,42.0,4.333333333
242.0,dupatta bazaar,14447530.0,dupatta bazaar pink & gold-toned woven design banarasi pure silk dupatta,1499.0,pink,12.0,4.0
858.0,suta,14988276.0,suta peach blue warli printed pure cotton saree,3050.0,peach,80.0,4.5125
451.0,kappa,16421286.0,kappa women red colourblocked sporty jacket,1499.0,red,24.0,3.458333333
260.0,ethnic junction,16533888.0,ethnic junction navy blue & gold-toned embroidered unstitched dress material,3596.0,navy blue,42.0,3.6175213673333335
903.0,tokyo talkies,16770452.0,tokyo talkies women black sweatshirt,1049.0,black,60.0,3.7767094016666665
604.0,myshka,17140538.0,myshka women pink floral printed pure cotton kurta with sharara & dupatta,6499.0,pink,78.0,3.935897436
903.0,tokyo talkies,17538092.0,tokyo talkies mint green tank tie up crop top,799.0,green,214.0,4.322429907
544.0,mango,17607964.0,mango women blue skinny fit stretchable jeans,2790.0,blue,40.0,4.2
943.0,van heusen woman,19011582.0,van heusen woman women grey checked single breasted blazers,3999.0,grey,45.5,4.19838709675
439.0,juniper,19074802.0,juniper women yellow cambric printed top with palazzos,2999.0,yellow,51.0,4.1967741935
135.0,bitiya by bhama,19333674.0,bitiya by bhama girls pink & white printed ready to wear lehenga &,3549.0,pink,56.5,4.19516129025
398.0,indya,11536158.0,indya blue solid dupatta,1100.0,blue,62.0,4.193548387
783.0,sassafras,13626148.0,sassafras burgundy dobby weave maxi flared skirt,1699.0,burgundy,219.0,4.337899543
921.0,u&f,13792390.0,u&f women olive green solid accordion pleated smocked basic jumpsuit,1899.0,olive,184.0,4.369565217
418.0,jaipur kurti,14099266.0,jaipur kurti women white regular fit solid regular trousers,1599.0,white,124.0,4.225806452
75.0,anouk,14224616.0,anouk women pink & gold-toned ethnic motifs printed gotta patti kurta,3099.0,pink,72.0,3.597222222
750.0,roadster,14535816.0,roadster women pure cotton navy blue denim jacket,2799.0,navy blue,6.0,4.0
75.0,anouk,16159122.0,anouk maroon floral pure georgette bhagalpuri saree,2999.0,maroon,56.0,3.553571429
507.0,levis,16653790.0,levis x deepika padukone women white super wide leg jeans,4599.0,white,23.0,4.565217391
663.0,panchhi,16676694.0,panchhi sea green & gold-toned embroidered sequinned semi-stitched lehenga & unstitched blouse with dupatta,14999.0,sea green,16.0,4.125
16.0,aarika,17331482.0,aarika girls red printed pure cotton flared maxi skirts,1499.0,red,65.0,4.3125
353.0,h&m,17883622.0,h&m girls beige cotton jersey cropped top,499.0,beige,114.0,4.5
50.0,all about you,17894638.0,all about you rust red floral yoke design pure cotton a-line kurti,1199.0,rust,18.0,3.555555556
387.0,iki chic,18198024.0,iki chic women blue printed top with trousers,14999.0,blue,10.5,4.277777778
432.0,joe hazel,18413138.0,joe hazel women black solid shrug,2495.0,black,3.0,5.0
46.0,alaya by stage3,18860054.0,alaya by stage3 women black & gold striped lurex blazers,2499.0,black,242.75,4.8500519749999995
393.0,indian heritage,19111946.0,indian heritage pink & white printed silk crepe unstitched dress material,4450.0,pink,482.5,4.70010395
353.0,h&m,19176864.0,h&m women green plus size motif-front sweatshirt,1999.0,green,722.25,4.550155925
903.0,tokyo talkies,10918148.0,tokyo talkies women mustard self design sweater,1949.0,mustard,962.0,4.4002079
783.0,sassafras,13633440.0,sassafras women red pure cotton solid capri jumpsuit with belt,2199.0,red,255.0,3.97254902
750.0,roadster,14535756.0,roadster women olive green denim jacket,3599.0,olive,130.5,3.8196078435
846.0,stylee lifestyle,15794812.0,stylee lifestyle navy blue & pink floral georgette embroidered unstitched dress material,14499.0,navy blue,6.0,3.666666667
760.0,rute,15921684.0,rute women white shrug,1699.0,white,14.0,3.857142857
866.0,sztori,16022996.0,sztori women plus size maroon & navy blue ethnic motifs printed kurti,1399.0,maroon,16.0,4.8125
750.0,roadster,16835312.0,roadster women blue slim flared high-rise stretchable jeans,2999.0,blue,8.0,4.25
799.0,shae by sassafras,16945484.0,shae by sassafras red & gold-coloured ethnic motifs woven design banarasi dupatta,999.0,red,15.0,4.4
572.0,minos,18200604.0,minos girls pink solid net flared skirts,1099.0,pink,19.0,4.093827160333333
969.0,warthy ent,18384468.0,warthy ent blue & red semi-stitched lehenga & unstitched blouse with dupatta,6999.0,blue,23.0,3.787654320666667
596.0,montrez,18453090.0,montrez women blue high-rise denim shorts,1499.0,blue,27.0,3.481481481
427.0,jc collection,18529834.0,jc collection women grey & beige printed co-ords,5999.0,grey,31.714285714285715,3.5936507932857142
502.0,lc waikiki,18691434.0,lc waikiki red & white floral print tie-up neck top,1099.0,red,36.42857142857143,3.7058201055714286
111.0,baisacrafts,19145056.0,baisacrafts women red embroidered pleated pure cotton kurta with churidar & dupatta,4450.0,red,41.14285714285714,3.8179894178571425
170.0,charukriti,19201440.0,charukriti women  grey & copper-toned woven design zari silk blend saree,3990.0,grey,45.85714285714286,3.930158730142857
331.0,ginger by lifestyle,19248348.0,ginger by lifestyle women beige printed cotton joggers trousers,1299.0,beige,50.57142857142857,4.042328042428571
52.0,allen solly woman,19304204.0,allen solly woman women pink solid blazers,3999.0,pink,55.285714285714285,4.154497354714286
845.0,style quotient,5834676.0,style quotient by noi green solid crop shrug,1299.0,green,60.0,4.266666667
179.0,clora creation,13181704.0,clora creation women white embroidered dupatta,1599.0,white,61.0,4.049180328
363.0,here&now,14274070.0,here&now women white solid tailored jacket,3999.0,white,40.0,4.55
903.0,tokyo talkies,14929684.0,tokyo talkies women olive green cargos trousers,1699.0,olive,139.0,3.942446043
397.0,indo era,15508918.0,indo era women yellow floral yoke design regular kurta with trousers & with dupatta,6199.0,yellow,714.0,4.144257703
832.0,soch,16407702.0,soch pink & white printed pure cotton unstitched dress material,2998.0,pink,427.5,3.9515614755
583.0,mitera,16595928.0,mitera maroon & golden ethnic motifs saree with zari work,6196.0,maroon,141.0,3.758865248
279.0,fablestreet,16686184.0,fablestreet women green single breasted blazer,3995.0,green,28.0,3.285714286
75.0,anouk,17049154.0,anouk navy blue checked checked pure cotton a-line top,1699.0,navy blue,18.0,4.555555556
572.0,minos,18200598.0,minos girls coffee brown solid flared above knee length skirts,1099.0,coffee brown,91.88888888888889,4.501798529
162.0,campus sutra,18616264.0,campus sutra women lavender clothing set,2999.0,lavender,165.77777777777777,4.448041502
313.0,forever 21,18721680.0,forever 21 women white cinched waist top,1399.0,white,239.66666666666666,4.394284475
595.0,monte carlo,18787984.0,monte carlo women blue comfort straight fit light fade stretchable jeans,2349.0,blue,313.55555555555554,4.340527448
583.0,mitera,18813864.0,mitera peach-coloured & silver-toned embroidered sequinned semi-stitched lehenga & unstitched blouse with,3999.0,peach,387.44444444444446,4.286770421
1017.0,zivame,18934308.0,zivame plus size women pink slim fit shorts,499.0,pink,461.3333333333333,4.233013393999999
398.0,indya,19134292.0,indya peach-coloured & gold-toned printed basic jumpsuit,2900.0,peach,535.2222222222222,4.179256367
