brand,colour,avg_rating
20dresses,blue,4
20dresses,green,3.8
warthy ent,pink,3.975
vaaba,navy blue,4.15
perfectblue,peach,4.325
freakins,grey,4.5
cotton on,black,4.28125
marks & spencer,mustard,4.0625
diwaah,black,3.618206522
kalini,purple,3.173913043
people,navy blue,3.608695652
urbanic,beige,4.043478261
label ritu kumar,black,4.151792525
kryptic,burgundy,4.260106789
dressberry,blue,4.368421053
warthy ent,yellow,4.229112992
vaaba,mustard,4.089804932
soch,green,3.950496872
zima leto,white,3.811188811
people,navy blue,3.909090909
divena,navy blue,4.47826087
here&now,navy blue,3.696969697
trendyol,maroon,3.515151515
urbanic,khaki,3.333333333
gracit,peach,3.464335664
otorva,black,3.595337995
kid1,pink,3.726340326
vaaba,red,3.857342657
ayaany,cream,3.988344988
pinkloom,green,4.119347319
sassafras,rust,4.25034965
tag 7,orange,4.170629371
nautica,red,4.090909091
trendyol,taupe,3.857142857
mast & harbour,yellow,4.25862069
flying machine,grey,4.6
street 9,orange,4.557142857
nds niharikaa designer studio,off white,4.514285715
sanwara,white,4.471428572
inweave,green,4.428571429
warthy ent,blue,4.214285715
urbanic,white,4
grass by gitika goyal,teal,4.461538462
femella,brown,4.923076923
clora creation,black,4.794871795
madame,pink,4.666666667
gant,cream,4.515151516
urbanic,black,4.363636364
marigold by fablestreet,off white,4.418181819
indo era,green,4.472727273
forever 21,tan,4.527272728
soch,teal,4.581818182
lovista,yellow,4.636363637
amrutam fab,olive,4.690909091
grass by gitika goyal,beige,4.745454545
kook n keech disney,navy blue,4.8
martini,grey,4.328571429
fort collins,beige,3.857142857
vero moda,black,4.15
tissu,pink,4.457142857
jc mode,blue,4.278571428
max,white,4.1
tokyo talkies,blue,3.774193548
indo era,black,3.864436806
silk land,peach,3.954680063
white world,orange,4.044923321
cotton on,orange,4.135166578
jompers,red,4.225409836
roadster,blue,3.585365854
campus sutra,brown,4
the weave traveller,yellow,3.909090909
miaz lifestyle,white,3.818181818
code by lifestyle,purple,3.916666667
elleven,blue,4.14254386
indo era,black,4.368421053
saree mall,cream,4.244736842
abof,multi,4.121052632
white world,orange,3.997368421
marie claire,navy blue,3.873684211
vastranand,beige,3.75
the weave traveller,blue,3.9
molcha,peach,4.05
stylestone,blue,4.2
mango,olive,3.333333333
arise,maroon,4.066666667
spykar,blue,4.8
20dresses,olive,4.747076023
fazzn,black,4.694152047
urbanic,red,4.64122807
white world,orange,4.588304093
the weave traveller,grey,4.535380117
tokyo talkies,green,4.48245614
house of pataudi,maroon,4.139534884
molcha,maroon,4.005251313
urbanic,mustard,3.870967742
chkokko,orange,3.602150538
max,peach,3.333333333
winered,pink,3.125
roadster,blue,4.448275862
anouk,green,3.476923077
clora creation,maroon,3.762393162
white world,magenta,4.047863248
tokyo talkies,brown,4.333333333
popnetic,navy blue,4.132075472
fashor,multi,4.5
zoella,grey,4.138888889
campus sutra,navy blue,3.777777778
mitera,navy blue,4.166666667
mango,black,4
global desi,beige,4
clora creation,beige,4
dupatta bazaar,red,4.4
madame,navy blue,4.368965517
white world,magenta,4.337931035
dupatta bazaar,orange,4.306896552
roadster,blue,4.275862069
vishudh,lime green,4.323170732
clovia,navy blue,4.423780488
campus sutra,blue,4.524390244
sera,black,4.625
cover story,red,4.551020408
20dresses,black,4.477040816
clora creation,white,4.403061224
navyasa,peach,4.329081633
chemistry,teal,4.255102041
white world,orange,4.181122449
tokyo talkies,grey,4.107142857
studio shringaar,red,4.1
urbanic,grey,4.55
mango,green,5
soundarya,orange,4.733333333
20dresses,purple,4.466666667
tag 7,grey,4.2
grancy,lavender,3.933333334
tokyo talkies,black,3.666666667
soch,mauve,3.79520548
styli,black,3.923744293
white world,magenta,4.052283105
berrylush,green,4.180821918
sugr,blue,3.666666667
ix impression,orange,4
kassually,blue,4.277777778
fort collins,black,4.555555556
urbanic,blue,4.380952381
soundarya,green,4.206349207
vanca eco,black,4.031746032
mimosa,coral,3.857142857
tag 7,navy blue,3.84434968
karaj jaipur,pink,3.831556503
white world,pink,3.818763326
harpa,mustard,3.805970149
sangria,turquoise blue,4.35
the dry state,multi,2.923076923
popnetic,teal,3.894736842
miaz lifestyle,beige,3.72972973
ayaany,grey,3.972007722
urbanic,grey,4.214285714
athena,green,4.230769231
only,black,4.285714286
tag 7,maroon,4.240079365
banarasi style,black,4.194444445
white world,yellow,4.148809524
indya,purple,4.103174603
rangmanch by pantaloons,off white,4.1
forever 21,black,4.066666667
kalini,green,4.033333333
rvk,beige,4
karaj jaipur,red,3.966666667
american eagle outfitters,cream,3.933333333
panchhi,sea green,3.9
la vastraa,blue,3.866666667
max,blue,3.833333334
h&m,black,3.8
clora creation,navy blue,3.766666667
spykar,blue,3.733333334
owncraft,grey melange,3.7
klotthe,grey,3.666666667
charukriti,beige,3.904761905
all about you,navy blue,4.142857143
kiddopanti,blue,4.10282343
h&m,black,4.062789718
na-kd,black,4.022756005
panchhi,maroon,3.982722292
miaz lifestyle,green,3.94268858
roadster,grey,3.902654867
gracit,pink,4.7
jaipur kurti,white,4.482758621
mango,black,2.875
rivi,red,3.041135204
aarika,black,3.207270408
vero moda,yellow,3.373405612
w,beige,3.539540817
saree mall,pink,3.705676021
panchhi,pink,3.871811225
bostreet,yellow,4.037946429
janasya,black,4.204081633
peppermint,mauve,4.142857143
indo era,maroon,4.343980344
molcha,rust,4.34043134
melange by lifestyle,mustard,4.336882337
freakins,black,4.333333333
w,green,4.277777778
bebe plus,red,4.222222222
panchhi,yellow,4.166666666
mango,white,4.111111111
ajile by pantaloons,coral,4.055555556
soundarya,purple,4
mango,brown,3.944444444
oxolloxo,green,3.888888889
20dresses,red,3.833333333
only,blue,3.777777778
rvk,black,3.797979798
street 9,purple,3.818181818
fabindia,red,3.654545454
nainvish,yellow,3.490909091
fashion basket,red,3.327272727
panchhi,blue,3.163636364
scorpius,navy blue,3
indo era,brown,4.5
vishudh,sea green,4.352459016
people,yellow,4.37782982
urbanic,blue,4.403200625
h&m,black,4.428571429
maiyee,mustard,4.457142858
kalini,blue,4.485714286
alaya by stage3,green,4.514285715
panchhi,navy blue,4.542857143
b.copenhagen,charcoal,4.571428571
dupatta bazaar,pink,4.6
n-gal,navy blue,4.483333333
mast & harbour,blue,4.366666667
gracit,white,3.883333333
missguided,white,3.4
vero moda,pink,4.666666667
rivi,beige,4.358974359
nds niharikaa designer studio,pink,4.051282052
vishudh,turquoise blue,3.743589744
magic needles,coffee brown,3.948107448
mameraa,purple,4.152625153
soundarya,beige,4.357142857
mango,black,4.714285714
oxolloxo,coral,3
rangmanch by pantaloons,gold,3.705882353
anouk,navy blue,4.411764706
tokyo talkies,black,4.105263158
jinfo,green,3.909774436
freakins,white,3.714285714
mitera,navy blue,3.710714286
monte carlo,maroon,3.707142857
bitiya by bhama,lime green,3.703571429
soundarya,lime green,3.7
sangam prints,teal,4.2
gracit,red,3.633333333
ginger by lifestyle,pink,3.066666667
maiyee,black,2.5
ethnicity,brown,3.75
inddus,peach,5
columbia,sea green,4.8
tokyo talkies,blue,3.789473684
urbanic,blue,4.034412955
bitiya by bhama,off white,4.279352227
soundarya,pink,4.524291498
n-gal,grey,4.769230769
van heusen woman,white,4.259615385
molcha,black,3.75
columbia,black,3.760714285
urbanic,purple,3.771428571
soch,peach,3.921428571
here&now,blue,4.071428571
w,red,3.657142857
rangmanch by pantaloons,purple,3.242857143
akkriti by pantaloons,orange,2.828571428
justanned,black,2.414285714
soch,black,2
molcha,beige,2.36969697
mafadeny,brown,2.739393939
vastranand,red,3.109090909
off label,beige,3.478787878
freakins,blue,3.848484848
na-kd,white,3.821449792
fidoza,white,3.794414735
meena bazaar,blue,3.767379679
shadow & saining,pink,3.740344623
campus sutra,navy blue,3.713309566
broadstar,black,3.68627451
molcha,beige,3.716183787
vastranand,black,3.746093064
lakshita,red,3.776002342
all about you,maroon,3.805911619
vishudh,green,3.835820896
freakins,white,3.895979121
soch,black,3.956137346
max,peach,4.016295572
shadow & saining,red,4.076453797
roadster,blue,4.136612022
powerpuff girls by kook n keech,black,3.583333333
molcha,beige,3.637626262
missguided,beige,3.691919192
high star,black,3.746212121
vastranand,white,3.80050505
alsace lorraine paris,burgundy,3.85479798
max,rust,3.909090909
vaividhyam,magenta,4.045454546
marks & spencer,pink,4.181818182
shadow & saining,gold,4.318181819
laado - pamper yourself,blue,4.454545455
here&now,black,4.55
roadster,blue,4.026315789
molcha,off white,3.436234818
urbanic,red,2.846153846
vastranand,black,2.956654457
shaye,blue,3.067155067
puma,blue,3.177655677
indethnic,grey,3.288156288
busem,coffee brown,3.398656898
shadow & saining,pink,3.509157509
laado - pamper yourself,black,3.61965812
pluss,burgundy,3.73015873
molcha,navy blue,3.555555555
vastranand,navy blue,3.380952381
only,blue,3.206349206
rangmanch by pantaloons,black,3.031746032
anouk,red,2.857142857
karen scott,white,3.219047619
shaily,maroon,3.580952381
shadow & saining,red,3.942857143
bostreet,black,4.304761905
w,green,4.666666667
darzi,maroon,4.279761905
nanda silk mills,teal,3.892857143
vastranand,maroon,4.095364742
roadster,blue,4.29787234
molcha,maroon,4.013396375
rareism,brown,3.728920409
taavi,orange,3.444444444
amydus,red,3.593137255
cloth haus india,orange,3.741830065
shadow & saining,green,3.890522876
mitera,purple,4.039215686
vastranand,red,4.292335116
mango,off white,4.545454545
molcha,maroon,4.272727273
ode by house of pataudi,brown,4
gracit,white,3.666666667
american eagle outfitters,green,3.333333333
defacto,blue,3
shaye,white,3.321428572
only,blue,3.642857143
shadow & saining,red,3.366883117
clora creation,black,3.090909091
ether,black,3.5625
nanda silk mills,beige,4.170940171
vastranand,red,4.142857143
molcha,maroon,4.220238095
only,black,4.297619048
urbanic,blue,4.375
chemistry,mustard,4
goldstroms,cream,4.028822568
soch,blue,4.057645135
shadow & saining,green,4.086467703
roadster,blue,4.11529027
vastranand,navy blue,4.32686018
tales & stories,rust,4.53843009
inweave,mustard,4.75
all about you,pink,3.888888889
only,mustard,4.100694445
lilpicks,multi,4.3125
soch,beige,4.475
clora creation,multi,4.6375
mirari,blue,4.8
shadow & saining,green,4.621556886
20dresses,pink,4.443113772
street 9,purple,4.179775281
roadster,peach,4
vastranand,red,4.033333333
clora creation,yellow,4.066666667
revolution,maroon,4.1
vero moda,maroon,4.133333333
109f,black,4.166666666
darzi,navy blue,4.2
pothys,blue,4.233333333
shadow & saining,green,4.266666666
elleven,pink,4.3
sassafras,copper,4.333333333
people,black,4.107692308
rareism,teal,3.753846154
house of pataudi,blue,3.4
rareism,pink,3.552380952
woodland,red,3.704761905
ahika,peach,3.857142857
the magic wand,mustard,4.071428572
ed-a-mamma,peach,4.285714286
granthva fab,blue,4.089285715
ether,blue,3.892857143
bhama couture,maroon,3.475694444
clora creation,cream,4.4
kook n keech,violet,3.923076923
elleven,burgundy,4.028083028
forever 21,white,4.133089133
tokyo talkies,maroon,4.238095238
libas,blue,4.285714286
fabindia,white,4.214285715
varkala silk sarees,green,4.142857143
readiprint fashions,sea green,4.071428572
powerpuff girls by kook n keech,white,4
saadgi,charcoal,4
mimosa,orange,4
elleven,teal,4.2
missguided,beige,4.6
jc mode,mustard,5
berrylush,red,4.64
columbia,black,4.554857143
karaj jaipur,red,4.469714286
readiprint fashions,white,4.384571428
only,blue,4.299428571
ethnicity,beige,4.214285714
biba,yellow,4.419642857
kook n keech looney tunes,white,4.625
voxati,sea green,4.444827586
missguided,beige,4.264655172
spykar,black,4.084482759
nds niharikaa designer studio,cream,3.904310345
anouk,pink,3.724137931
columbia,navy blue,3.650246306
na-kd,white,3.57635468
readiprint fashions,blue,3.502463054
blissta,red,3.428571429
calvin klein jeans,blue,3.714285715
cayman,mustard,4
urbanic,blue,4.166666667
urbanic,black,4
indethnic,teal,4.060882071
defacto,beige,4.121764142
noh.voh - sassafras kids,yellow,4.182646213
varanga,yellow,4.243528284
readiprint fashions,blue,4.304410355
max,lavender,4.365292426
house of pataudi,pink,4.426174497
clora creation,cream,4.417364842
elleven,pink,4.408555187
new balance,charcoal,4.399745532
20dresses,black,4.390935877
20dresses,pink,4.382126222
silk land,black,4.373316568
mitera,maroon,4.364506913
van heusen woman,white,4.355697258
readiprint fashions,blue,4.346887603
parchhai,blue,4.338077948
roadster,mustard,4.329268293
clora creation,peach,4.320480632
saadgi,olive,4.31169297
reistor,beige,4.302905309
indo era,red,4.294117647
20dresses,beige,4.25666705
fabindia,blue,4.219216454
vero moda,blue,4.181765857
sangria,pink,4.14431526
mango,cream,4.106864663
readiprint fashions,fuchsia,4.069414067
roadster,blue,4.03196347
vishudh,green,3.833333333
twin birds,black,4.357142857
yash gallery,olive,4.358490566
anouk,green,4.030660377
american eagle outfitters,beige,3.702830189
urbanic,off white,3.375
elleven,beige,3.078125
zalora active,grey,2.78125
karaj jaipur,blue,2.484375
readiprint fashions,green,2.1875
twin birds,white,1.890625
neudis,grey,1.59375
sangria,red,1.296875
urbanic,beige,1
ethnicity,blue,2.5
people,blue,4
ketch,rust,3.928571429
harpa,tan,4.321428572
tag 7,blue,4.714285714
nike,black,4.636363636
readiprint fashions,red,4.433566433
dupatta bazaar,yellow,4.230769231
soundarya,blue,3.990384616
sangria,black,3.75
dressberry,green,4.5
mafadeny,black,4.6
ethnicity,pink,4.466666667
miss chase,black,4.333333333
flying machine,blue,4.2
rustorange,blue,4.6
rangriti,olive,4.612121212
looknbook art,pink,4.624242424
n-gal,green,4.636363636
dupatta bazaar,beige,4.47979798
spykar,blue,4.323232323
campus sutra,black,4.166666667
u&f,pink,4.153846154
okane,green,4.141025641
shffl,black,4.128205128
chhabra 555,pink,4.115384616
na-kd,black,4.102564103
karaj jaipur,blue,4.08974359
soch,purple,4.076923077
mbe,multi,4.064102564
i am for you,green,4.051282051
porsorte,black,4.038461539
kraus jeans,red,4.025641026
missguided,black,4.012820513
anouk,green,4
fabindia,off white,3.888888889
pandadi saree,green,3.777777778
mango,blue,3.666666667
vero moda,green,3.790729783
charukriti,magenta,3.9147929
dupatta bazaar,red,4.038856016
sassafras,yellow,4.162919133
dressberry,pink,4.286982249
flying machine,blue,4.588235294
zola,maroon,4.248120301
neudis,black,4.413362953
style quotient,blue,4.578605605
shffl,beige,4.743848257
deebaco,turquoise blue,4.909090909
charukriti,maroon,4.80976431
redround,orange,4.71043771
dupatta bazaar,red,4.611111111
vero amore,maroon,5
urbanic,beige,2.8
urbanic,navy blue,4.538461538
clora creation,black,4.169230769
dressberry,pink,3.8
fabindia,grey,3.848809524
q-rious,blue,3.897619048
meena bazaar,green,3.946428571
redround,pink,3.995238095
vredevogel,teal,4.044047619
geroo jaipur,maroon,4.092857143
dupatta bazaar,black,4.141666666
flying machine,blue,4.19047619
urbanic,khaki,4.241758242
draax fashions,maroon,4.293040293
u&f,maroon,4.344322345
divyank,black,4.395604396
pirko,navy blue,4.311429365
redround,brown,4.227254334
vero amore,maroon,4.143079304
disrupt,yellow,4.058904273
tokyo talkies,black,3.974729242
miss chase,navy blue,4.139538534
urbanic,pink,4.304347826
lucero,navy blue,4.295031056
house of pataudi,blue,4.285714286
clora creation,off white,4.095238095
gracit,peach,3.904761905
inweave,pink,3.714285714
redround,orange,3.785714286
granthva fab,navy blue,3.857142857
rivama,orange,3.928571428
voxati,olive,4
high star,blue,4.426229508
mitera,blue,4.666666667
erotissch,blue,4.511111111
20dresses,purple,4.355555556
enchanted drapes,orange,4.2
van heusen woman,yellow,4.05
max,maroon,3.9
redround,purple,3.962307692
nike,black,4.024615385
rivama,gold,4.086923077
kotty,black,4.14923077
roadster,blue,4.211538462
levis,yellow,4.666666667
neudis,pink,4.190476191
anouk,burgundy,3.714285714
missguided,cream,4.142857143
fabindia,black,4.571428571
faballey,white,5
alaya by stage3,pink,4.466216216
redround,peach,3.932432432
rivama,maroon,3.398648649
mabish by sonal jain,blue,2.864864865
missguided,blue,3.599099099
sangria,pink,4.333333333
fila,grey,3.833333333
gracit,grey,3.84092289
perfectblue,beige,3.848512447
miaz lifestyle,navy blue,3.856102003
na-kd,white,3.86369156
only,blue,3.871281117
redround,grey,3.878870674
rivama,red,3.88646023
lucero,blue,3.894049787
high star,grey,3.901639344
yufta,pink,4.28
missguided,navy blue,4.307
sweet dreams,beige,4.334
all about you,green,4.361
fabindia,navy blue,4.388
buy new trend,navy blue,4.415
charukriti,magenta,4.442
redround,pink,4.469
rivama,pink,4.496
mf,red,4.523
vastraa fusion,beige,4.55
sztori,green,4.142857143
urbanic,blue,4
honey by pantaloons,green,3.878787879
fila,blue,3.757575757
mitera,turquoise blue,3.636363636
fabindia,maroon,3.65
xenilla,green,3.663636363
karen scott,red,3.677272727
only,off white,3.690909091
dupatta bazaar,red,3.704545454
gracit,pink,3.718181818
jc mode,red,3.731818182
biba,red,3.745454545
fila,blue,3.759090909
fabindia,green,3.772727273
trendyol,blue,3.786363636
saadhvi,grey,3.8
klotthe,beige,3.81875
xenilla,black,3.8375
marks & spencer,cream,3.85625
vastraa fusion,coffee brown,3.875
taavi,charcoal,3.8375
missguided,blue,3.8
gracit,red,3.671428572
kalini,white,3.542857143
vero moda,off white,3.414285715
the vanca,green,3.285714286
momtobe,blue,4.454545455
20dresses,green,4.33980777
xenilla,purple,4.225070085
vero moda,yellow,4.110332399
vishudh,peach,3.995594714
dupatta bazaar,white,4.428571429
flying machine,blue,4.246575342
gracit,red,4.248287671
jc mode,white,4.25
sangria,magenta,3.966666667
jinfo,maroon,3.971217197
fabindia,pink,3.975767728
xenilla,yellow,3.980318258
kalt,rust,3.984868788
unnati silks,blue,3.989419319
jaipur kurti,black,3.993969849
gracit,black,3.830318258
jc mode,grey,3.666666667
cover story,blue,3.737037037
cutiekins,yellow,3.807407408
unnati silks,yellow,3.877777778
forever 21,brown,3.948148148
xenilla,pink,4.018518519
barara ethnic,yellow,4.088888889
fashion basket,green,4.159259259
vero moda,red,4.22962963
clora creation,navy blue,4.3
roadster,blue,4.133333333
jaipur kurti,turquoise blue,4.4375
get wrapped,yellow,3.5
head,sea green,3.725490196
dolce crudo,maroon,3.950980392
orchid blues,black,4.176470588
forever 21,yellow,4.137436488
xenilla,green,4.098402388
trendmalls,red,4.059368289
r&b,white,4.020334189
tokyo talkies,green,3.981300089
anouk,red,3.792349727
gracit,white,4.333333333
mitera,peach,3.714285714
zink london,blue,3.942857143
ycanf,off white,4.171428571
orchid blues,blue,4.4
juelle,navy blue,4.275555556
xenilla,maroon,4.151111111
dupatta bazaar,beige,4.026666667
marks & spencer,green,3.902222222
miaz lifestyle,red,3.777777778
sudarshan silks,blue,4.188888889
latin quarters,grey,4.6
people,grey,3.8
miaz lifestyle,beige,3.63006135
orchid blues,white,3.460122699
tokyo talkies,green,4.684210526
juelle,blue,4.495951417
kalini,navy blue,4.307692308
dupatta bazaar,pink,4.230769231
xenilla,pink,4.153846154
fablestreet,brown,4.076923077
aeropostale,blue,4
max,rust,4.033333333
miaz lifestyle,beige,4.066666667
okane,green,4.1
dupatta bazaar,cream,4.133333333
vairagee,black,4.166666666
na-kd,pink,4.2
xenilla,white,4.233333333
karaj jaipur,off white,4.266666666
h&m,black,4.3
dupatta bazaar,off white,4.333333333
instafab plus,mustard,4.6
vishudh,black,4.206896552
marks & spencer,pink,3.978448276
ginger by lifestyle,blue,3.75
armure,black,3.803571428
tokyo talkies,charcoal,3.857142857
jinfo,maroon,3.628571429
faballey,beige,3.4
xenilla,green,3.619607843
apnisha,yellow,3.839215686
clora creation,red,4.058823529
tokyo talkies,grey,4.25
anouk,blue,3.666666667
h&m,grey,3.733333334
gracit,black,3.8
woods,turquoise blue,3.866666667
vero amore,black,3.933333333
swagg india,fuchsia,4
chhabra 555,fuchsia,4
go colors,pink,4.086734694
shaye,multi,4.173469388
sera,rust,4.260204082
roadster,grey,4.346938776
indo era,purple,3.338028169
purys,navy blue,3.448617632
madame,charcoal,3.559207094
gracit,multi,3.669796557
vero amore,green,3.78038602
pratham blue,pink,3.890975482
pluss,burgundy,4.001564945
apnisha,beige,4.112154408
klotthe,maroon,4.22274387
sera,multi,4.333333333
people,multi,4.282051282
divena,blue,4.230769231
zalora basics,lavender,4.141758242
charukriti,beige,4.052747253
vero amore,blue,3.963736264
goldstroms,blue,3.874725275
tokyo talkies,silver,3.785714286
pratham blue,olive,3.839285715
freakins,black,3.892857143
only,purple,3.946428572
clora creation,off white,4
people,blue,4.09009009
shae by sassafras,maroon,4.18018018
dream of glory inc,red,4.285135135
vero amore,green,4.39009009
ethnovogue,green,4.495045045
gerua,navy blue,4.6
jashvi creation,red,4.4246875
sf jeans by pantaloons,grey,4.249375
vero moda,yellow,4.0740625
only,blue,3.89875
ahika,pink,3.7234375
sassafras,purple,4.105263158
people,blue,4.416666667
rareism,purple,4.371969697
tokyo talkies,red,4.327272727
missguided,blue,4.302717833
vero amore,navy blue,4.27816294
h&m,beige,4.253608046
ethnovogue,red,4.229053152
aadvika,off white,4.204498258
kazo,beige,4.179943365
ether,black,4.155388471
raano,grey,3.555555556
flambeur,pink,3.846153846
forclaz by decathlon,black,4.333333333
iki chic,black,4.316666667
vero amore,navy blue,4.3
varanga,mustard,3.883333333
zalora work,blue,3.706666666
vero moda,purple,3.53
charukriti,black,3.353333333
ethnovogue,maroon,3.176666667
klotthe,olive,3
vero amore,black,3.625
people,pink,4.25
vero moda,orange,4.181818182
zalora basics,white,4.113636363
jaipuri bunaai,black,4.045454545
ethnovogue,blue,4.090510367
la vastraa,white,4.135566188
beatitude,green,4.18062201
bostreet,multi,4.225677831
sassafras,grey,4.270733653
ahalyaa,black,4.315789474
klotthe,blue,3.960127592
vero amore,black,3.60446571
vero amore,black,3.248803828
athena,turquoise blue,2.893141946
gracit,pink,2.537480064
defacto,black,2.181818182
harpa,pink,4.23255814
ethnovogue,green,4.181077321
studio shringaar,black,4.129596502
trendyol,sea green,4.078115683
anvi be yourself,red,4.026634864
missguided,black,3.975154045
vero amore,black,3.923673226
vero moda,green,3.872192407
missguided,coffee brown,3.820711588
bhama couture,orange,3.769230769
ethnovogue,yellow,3.976923077
mitera,green,4.184615385
sassafras,white,4.392307692
only,blue,4.6
vero moda,grey,3.942857143
scorpius,blue,3.285714286
high star,grey,4
puma,purple,4.035714286
vero amore,black,4.071428571
vero moda,brown,4.107142857
gracit,white,4.142857143
skirans,blue,4.178571429
na-kd,blue,4.214285714
kid1,navy blue,4.25
nainvish,yellow,4.285714286
trendyol,rose,4.321428572
belle fille,brown,4.357142857
shaily,coral,4.392857143
luyk,navy blue,3.974206349
people,blue,3.555555556
mafadeny,grey,4.666666667
swatika,green,4.634114584
house of pataudi,teal,4.6015625
anvi be yourself,blue,4.569010417
dressberry,red,4.536458334
looknbook art,black,4.50390625
urbanic,coffee brown,4.471354167
belle fille,purple,4.438802083
moda rapido,blue,4.40625
mafadeny,grey,4.666666667
dupatta bazaar,navy blue,4.6
soundarya,black,4.533333334
aarika,navy blue,4.466666667
fab dadu,green,4.4
chhabra 555,pink,4.333333334
rangmanch by pantaloons,green,4.266666667
bostreet,black,4.2
go colors,beige,4.133333333
belle fille,nude,4.066666667
qurvii,black,4
mafadeny,pink,4.333333333
swagg india,green,3.848484848
ajile by pantaloons,yellow,5
w,gold,4.377777778
tokyo talkies,yellow,3.755555556
soundarya,pink,3.804569721
anouk,green,3.853583885
chhabra 555,green,3.90259805
fabfairy,purple,3.951612215
belle fille,red,4.00062638
dupatta bazaar,cream,4.049640544
harvard,blue,4.098654709
diwaah,black,4.138789238
mafadeny,pink,4.178923767
gracit,black,4.219058296
itse,off white,4.259192825
taavi,multi,4.299327355
chhabra 555,pink,4.339461884
na-kd,white,4.379596413
charukriti,grey,4.419730942
belle fille,maroon,4.459865471
kazo,grey,4.5
clora creation,cream,4.4375
divena,cream,4.375
urbanic,blue,4.076388889
river of design jeans,grey,3.777777778
urbanic,blue,3.181818182
ly2,black,3.278825522
zalora basics,pink,3.375832863
chhabra 555,burgundy,3.472840203
the chennai silks,blue,3.569847544
gipsy,black,3.666854884
tokyo talkies,navy blue,3.763862225
ahika,sea green,3.860869565
rvk,off white,3.860124223
sheczzar,grey,3.859378882
clora creation,navy blue,3.85863354
gracit,navy blue,3.857888199
dressberry,blue,3.857142857
chhabra 555,peach,3.756613757
ginger by lifestyle,purple,3.656084656
mitera,blue,3.555555556
fort collins,black,5
campus sutra,charcoal,4.96898263
clora creation,pink,4.937965261
gracit,white,4.906947891
gracit,red,4.875930521
saaki,blue,4.844913152
chhabra 555,maroon,4.813895782
pisara,beige,4.782878412
na-kd,red,4.751861042
barara ethnic,green,4.720843673
lovegen,maroon,4.689826303
owncraft,purple,4.658808933
dupatta bazaar,multi,4.627791564
revolution,black,4.596774194
roadster,blue,4.372881356
clora creation,teal,4.125
campus sutra,mustard,4.100649351
gracit,grey,4.076298701
sangria,pink,4.051948052
chhabra 555,peach,4.027597403
tikhi imli,red,4.003246753
trendyol,coffee brown,3.978896104
dupatta bazaar,multi,3.954545454
columbia,black,3.930194805
zalora basics,yellow,3.905844156
people,white,3.881493506
bossini,green,3.857142857
noh.voh - sassafras kids,green,4.285714286
florence,olive,4.261275581
panchhi,coral,4.236836877
vishudh,red,4.212398172
monte carlo,orange,4.187959467
the souled store,navy blue,4.163520763
roadster fast and furious,brown,4.139082058
w,pink,4.255319149
dressberry,black,4.013333333
clora creation,grey,4.071884058
defacto,white,4.130434783
anvi be yourself,peach,3.714285714
noh.voh - sassafras kids,pink,3.285714286
biba,beige,3.511904762
ethnovogue,green,3.738095238
charukriti,green,3.964285715
madame,rust,4.190476191
sangria,red,4.416666667
antheaa,maroon,4.2
roadster,pink,4.606060606
vero moda,green,4.338383838
people,blue,4.070707071
clora creation,beige,3.803030303
amydus,black,3.535353535
freakins,purple,3.267676768
mango,black,3
geroo jaipur,cream,3.238095238
abhilasha,red,3.476190476
pepe jeans,blue,3.714285714
roadster,mustard,4.035087719
ahika,teal,3.721830986
miaz lifestyle,off white,3.744405321
soundarya,black,3.766979656
fabindia,beige,3.789553991
campus sutra,brown,3.812128326
rare,white,3.83470266
only,pink,3.857276995
mitera,red,3.87985133
geroo jaipur,grey,3.902425665
miss chase,blue,3.925
tag 7 plus,beige,4.181818182
sangria,green,4.5
biba,green,4.5625
max,green,4.56875
loom legacy,blue,4.575
20dresses,pink,4.58125
pothys,peach,4.5875
geroo jaipur,black,4.59375
guess,off white,4.6
bostreet,black,4.60625
pepe jeans,black,4.6125
the weave traveller,blue,4.61875
indo era,navy blue,4.625
ether,blue,4.446808511
mast & harbour,teal,4.333333333
mafadeny,mustard,4.323412698
arhi,blue,4.313492063
rare,navy blue,4.303571428
purvaja,teal,4.293650794
zola,black,4.283730159
vero moda,brown,4.273809524
ojjasvi,burgundy,4.263888889
ahalyaa,olive,3.5
here&now,blue,4.28
clora creation,green,4.308148148
tales & stories,blue,4.336296296
zink london,yellow,4.364444444
anekaant,black,4.392592592
gracit,red,4.420740741
disrupt,black,4.448888889
purvaja,teal,4.477037037
bostreet,navy blue,4.505185185
mode by red tape,blue,4.533333333
roadster,blue,4.125
luyk,maroon,4.200980392
mafadeny,black,4.276960784
orchid blues,multi,4.352941176
quiero,maroon,3.645220588
athena,white,2.9375
mitera,green,3.203015873
purvaja,navy blue,3.468531746
anouk,purple,3.734047619
kalini,green,3.999563492
get glamr,navy blue,4.265079365
mast & harbour,navy blue,4.29787234
clora creation,maroon,4.181818182
ginger by lifestyle,yellow,4.406926407
clora creation,red,4.632034632
ginger by lifestyle,purple,4.857142857
van heusen,yellow,4.714285714
kiddopanti,yellow,4.571428571
purvaja,maroon,4.428571429
kalini,yellow,4.285714286
the chennai silks,blue,4.142857143
peppermint,off white,4
dupatta bazaar,peach,4.470588235
uth by roadster,black,4.454545455
ahika,olive,4.833333333
chemistry,blue,4.875
urbanic,pink,4.916666666
label ritu kumar,black,4.958333333
