brand,avg_rating
popwings,3.883096717
rangriti,3.869565217
quiero,4.357142857
clora creation,4.045454545
geroo jaipur,3.975609756
dressberry,4.287804878
abof,4.6
urbanic,4
aurelia,3.92
next one,3.84
showoff,3.76
vaaba,3.68
popwings,3.6
soch,4.006060606
belle fille,4.412121212
forever 21,4.818181818
global desi,4
harvard,3.666666667
hrx by hrithik roshan,4.533333333
sangam prints,4.436190476
shopgarb,4.339047619
i saw it first,4.241904762
sangria,4.144761905
nayo,4.047619048
vero moda,4.035714286
sonex gold,4.023809524
popwings,4.011904762
tokyo talkies,4
american eagle outfitters,3.8
ayaany,3.833333333
chhabra 555,4.193548387
the dry state,4.454545455
scorpius,2.8
dressberry,3.857142857
sangam prints,4.155844156
vero moda,4.454545455
biba,2.555555556
american eagle outfitters,2.841666667
fashion basket,3.127777778
popwings,3.413888889
sera,3.7
mango,4.928571429
anouk,3.930232558
hrx by hrithik roshan,3.214285714
highlight fashion export,3.309523809
gracit,3.404761905
justanned,3.5
saree mall,3.595238095
pantaloons junior,3.690476191
next one,3.785714286
na-kd,3.880952381
charkhee,3.976190476
miaz lifestyle,4.071428572
hrx by hrithik roshan,4.166666667
biba,3.718468469
w,3.27027027
highlight fashion export,3.763513513
mitera,4.256756757
marks & spencer,4.75
puma,4.694444444
marie claire,4.638888889
trendyol,4.583333333
vairagee,4.527777778
zheia,4.472222222
dupatta bazaar,4.416666667
apraa & parma,4.361111111
ajile by pantaloons,4.305555556
imara,4.25
ayaany,4.333333333
mitera,4.397727273
broadstar,4.462121212
silvertraq,4.526515152
sassafras,4.590909091
dupatta bazaar,3.977272728
h&m,3.363636364
tales & stories,3.490909091
club a9,3.618181818
fashionuma,3.745454546
soch,3.872727273
ajile by pantaloons,4
roadster,4.454545455
kid1,3.636363636
tag 7,2.25
ayaany,3.35
panit,4.45
20dresses,4.414583333
vero moda,4.379166667
suta,4.34375
chemistry,4.308333334
souchii,4.272916667
deetya arts,4.2375
apraa & parma,4.202083334
n-gal,4.166666667
dressberry,4.492063492
kid1,4.452380952
ayaany,4.412698412
swagg india,4.373015873
extra love by libas,4.333333333
columbia,4.416666666
mitera,4.5
vero moda,4.333333333
abof,4.357575757
trendyol,4.381818182
styli,4.406060606
deetya arts,4.430303031
ira soleil,4.454545455
ajile by pantaloons,4.427272728
fabindia,4.4
tommy hilfiger,4.36516129
de moza,4.330322581
roadster,4.295483871
kinder kids,4.260645162
qomn,4.225806452
faballey curve,4.590909091
skirans,4.472727273
soundarya,4.354545455
20dresses,4.236363636
fnocks,4.118181818
sera,4
anubhutee,4.360674811
kazo,4
her by invictus,4.25
here&now,3.673469388
swagg india,3.723639456
h&m,3.773809524
rangmanch by pantaloons,3.823979592
sangria,3.87414966
warthy ent,3.924319728
crimsoune club,3.974489796
na-kd,4.024659864
gracit,4.074829932
clora creation,4.125
clora creation,4.055555556
indo era,2.911764706
her by invictus,4.102040816
janasya,4.551020408
and,5
ajile by pantaloons,4.681818182
bitiya by bhama,4.363636363
women touch,4.045454545
aawari,3.284090909
next one,2.522727273
clora creation,1.761363636
kalini,1
wisstler,3.770992366
rangriti,4.079940628
roadster,4.388888889
stylo bug,4.318411387
studio rasa,4.247933884
woodland,4.177456382
biba,4.10697888
poshak hub,4.036501378
clora creation,3.966023875
suta,3.895546373
next one,3.825068871
the label bar,3.754591369
shadow & saining,3.684113866
indibelle,3.613636364
alsace lorraine paris,3.5
here&now,4.294520548
sztori,3.944444444
faballey,4.476190476
berrylush,4.833333333
mokshi,4.734649123
mitera,4.635964912
woods,4.537280702
roadster,4.438596491
kalini,4.105263158
superminis,4.328947369
lovegen,4.552631579
akkriti by pantaloons,4.77631579
shingora,5
high star,3.68627451
clora creation,4.476190476
tokyo talkies,3.763636364
sangria,4.337349398
rangmanch by pantaloons,4.6
marks & spencer,4.395238095
soch,4.190476191
vrsales,3.985714286
talia,3.780952381
fazzn,3.576190476
fabnest curve,3.371428572
imara,3.166666667
marie claire,3.4375
kassually,3.708333333
gritstones,3.979166667
aurelia,4.25
dupatta bazaar,4.266666667
ishin,4.038461538
rangmanch by pantaloons,4.866666667
street 9,3.954545455
vrsales,3.885167465
anouk,3.815789474
flaher,3.887553265
v-mart,3.959317056
global desi,4.031080848
tissu,4.102844639
clora creation,3.9
deewa,3.888888889
alsace lorraine paris,2
urbanic,4.484848485
missguided,4.323232323
kalini,4.161616162
indietoga,4
pothys,3.85
mizash,3.7
vero moda,3.55
american eagle outfitters,3.4
fusion beats,3.25
sassafras,3.1
popnetic,4.142857143
alsace lorraine paris,4
neudis,3.826086957
urbanic,3.652173913
missguided,4.428571429
nike,4.222222222
wishful,4.052910053
warthy ent,3.883597883
poonam designer,3.714285714
only,3.848178428
meena bazaar,3.982071141
roadster,4.115963855
jompers,3.75
ada,4.198380567
alsace lorraine paris,3.2
scorpius,3.78
street 9,4.55
pluss,3.583333333
pothys,3.76984127
campus sutra,3.956349206
saree mall,4.142857143
inddus,3.636363636
broowl,3.692424242
loom legacy,3.748484848
rare,3.804545455
pinksky,3.860606061
scorpius,3.916666667
tissu,4.323442136
harpa,3.375
pluss,3.444444444
clora creation,3.513888889
saubhagya,3.583333333
indya,3.652777778
na-kd,3.722222222
fame forever by lifestyle,3.791666667
monjolika fashion,3.861111111
bavaria,3.930555556
oxolloxo,4
vastraa fusion,3.692307692
biba,4.166666667
deebaco,2.857142857
people,3.317605941
french flexious,3.778069026
prakrti,4.23853211
zalora basics,4.345565749
clora creation,4.452599389
qurvii,4.559633028
silk land,4.666666667
talia,4.507394085
kid1,4.348121503
vishudh,4.188848921
fablestreet,4.105263158
clora creation,4.153846154
global desi,4.5
panchhi,4.2
anouk,4
studio shringaar,4.8
urbanic,4.733333333
people,4.666666667
ada,4.6
cottinfab,4.428571429
zheia,4.471428572
ethnovogue,4.514285715
jompers,4.557142857
clora creation,4.6
adiva,4.466666667
rang gali,4.333333333
qurvii,3
fosh,3.697674419
swagg india,4.395348837
only,4.333333333
kalini,2.333333333
tokyo talkies,3.985915493
nobarr,3.976278725
ada,3.966641957
v-mart,3.957005189
dolce crudo,3.947368421
darzi,4.214912281
alsace lorraine paris,4.48245614
american eagle outfitters,4.75
shaily,4.666666667
fosh,4.333333334
anubhutee,4
pothys,4.136363637
varanga,4.272727273
mitera,4.106753247
noh.voh - sassafras kids,3.940779221
kendall & kylie,3.774805195
styli,3.608831169
harpa,3.442857143
rangmanch by pantaloons,4.65
rooted,4.0125
mayra,3.375
forclaz by decathlon,4.593220339
all about you,4.386363636
one of a kind,3.708333333
oxolloxo,3.8
anouk,3.625
vastranand,5
woodland,4.713483146
many frocks &,4.426966292
urbanic,4.140449438
w,3.853932584
20dresses,4.714285714
desi weavess,4.357142857
rare,4
netram,4
mayra,4.270588235
bronz,4.175524002
slazenger,4.08045977
taavi,4.011494253
nauti nati,3.942528736
adidas originals,3.873563219
trendyol,3.804597701
kalini,3.735632184
divena,3.666666667
roadster,4.513513514
crimsoune club,5
karigari,4.461538462
urbanic,3.590909091
pashmoda,3.629458426
forever 21,3.668007761
kassually,3.706557096
mirchi fashion,3.745106431
mango,3.783655767
yk,3.822205102
levis,3.860754437
melange by lifestyle,3.899303772
cottinfab,3.937853107
sassafras,4.114124294
athena,4.29039548
wisstler,4.466666667
anouk,4.047619048
pashmoda,4.273809524
vastranand,4.5
showoff,4.413127413
a little fable,4.326254826
trendyol,4.239382239
voxati,4.152509653
only,4.065637066
aturabi,3.978764479
scorpius,3.891891892
roadster fast and furious,4.219852656
weavers villa,4.191321677
mish,4.162790698
rivi,4.212974297
rute,4.263157895
yash gallery,4.28
mitera,3.6
all about you,4.236842105
rajnandini,4.247863248
h&m,4.296404683
pothys,4.344946117
tarama,4.393487552
faballey,4.442028986
rooted,4.190711463
nayo,3.939393939
sweet dreams,4.26969697
pashmoda,4.6
clora creation,4
inddus,3.4
pothys,3.745454546
only,4.090909091
marks & spencer,3.915584416
rareism,3.74025974
vero moda,3.564935065
lee moda,3.389610389
dupatta bazaar,3.214285714
bhama couture,4.277059774
u.s. polo assn. women,4.357279887
wisstler,4.4375
shavya,3.227272727
mitera,3.484604106
harpa,3.741935484
sangria,5
urbanic,3.526315789
quiero,2.666666667
anubhutee,2.993589744
talia,3.320512821
vero moda,3.647435897
cottinfab,3.974358974
athena,4
myshka,3.2
sangria,4.111111111
only,4.032407407
quiero,3.953703704
biba,3.875
prakrti,3.727272727
warthy ent,3.712252964
talia,3.697233201
voxati,3.682213439
fame forever by lifestyle,3.667193676
clora creation,3.652173913
globus,3.909090909
dupatta bazaar,4.25
myshka,3.75
clora creation,4.117647059
cutecumber,4.346153846
anouk,3.857142857
vishudh,4.44
max,4.295454545
puma,4.460431655
monte carlo,4.511990408
trendyol,4.563549161
studio rasa,4.615107914
dupatta bazaar,4.666666667
only,4.505050505
rivi,4.323953824
fablestreet,4.142857143
cottinfab,3.787878788
kalini,3
lil drama,3.6
tankhi,4.2
shae by sassafras,3.918367347
zigo,4.384615385
mafe,3.565217391
urbanic,3.652173913
talia,3.739130435
20dresses,3.826086956
roadster,3.913043478
kalini,4.393258427
harpa,4.262172285
bene kleed,4.131086142
ethnicity,4
shae by sassafras,3.84
vishudh,2.5
tokyo talkies,3.971428571
fashor,4.6
only,4.487698413
label aarna,4.375396825
vero moda,4.263095238
anouk,4.150793651
fablestreet,4.266941392
ethnicity,4.383089133
pepe jeans,4.499236874
h&m,4.615384615
looknbook art,4.52
faballey,4.24
extra love by libas,3.96
rue collection,3.68
here&now,3.4
trendyol,3.622490706
urbanic,3.844981413
label aarna,4.067472119
roadster,4.289962825
harpa,4.269981413
bene kleed,4.25
trend arrest,4.338888889
vastranand,4.333333333
divena,4.6
berrylush,4.275
mango,2.666666667
soundarya,2.888888889
warthy ent,3.111111111
vedic,3.333333333
only,3.555555556
unnati silks,3.777777778
magre,4
biba,3.95
harpa,4.275
quarantine,4.6
varanga,4.109589041
carlton london,4.28125
monte carlo,4.132075472
mango,4.191778976
gracit,4.25148248
warthy ent,4.311185984
trendyol,4.370889488
united liberty,4.430592992
aurelia,4.490296496
and,4.55
clorals,3.918367347
global desi,4.042553191
harpa,4.021276596
span,4
here&now,4.1
vishudh,2.75
akiso,2.88125
tweedle,3.0125
kesarya,3.14375
trendyol,3.275
soch,3.40625
american eagle outfitters,3.5375
cation,3.66875
tag 7,3.8
amydus,3.93125
bene kleed,4.0625
sangria,4.12987013
saree mall,4.37254902
alcis,4.545454545
fablestreet,4.631578947
pothys,4.553894205
soundarya,4.476209463
magic needles,4.398524721
vero moda,4.320839979
fashor,4.243155236
fablestreet,4.165470494
besiva,4.087785752
berrylush,4.01010101
shae by sassafras,3.605263158
mitera,2.333333333
u&f,4.25
h&m,4.3
sangria,4.224660259
pothys,4.149320517
rue collection,4.073980776
soundarya,3.998641034
magic needles,3.923301293
trendyol,3.847961551
cation,3.77262181
w,3.428571429
biba,4.373239437
fablestreet,4.350798823
tokyo talkies,4.328358209
crimsoune club,1
ziyaa,3.358974359
stalk,3.466880342
reebok classic,3.574786325
mayra,3.682692308
pothys,3.790598291
mirchi fashion,3.898504273
trendyol,4.006410256
aurelia,4.114316239
bhama couture,4.222222222
street 9,4.083333333
sweet dreams,3.291666667
sztori,2.5
gracit,3.175925926
inddus,3.851851852
anouk,4.527777778
urbanic,4.260869565
woodland,4.289358635
sangria,4.317847706
pluss,4.346336776
high star,4.374825847
mast & harbour,4.403314917
the dry state,4.25974026
van heusen woman,4.270861323
crimsoune club,4.281982385
yash gallery,4.293103448
global desi,4.454545455
vrsales,1.5
max,3
cayman,3.222222222
silk land,3.444444444
saka designs,3.666666667
trendyol,3.888888889
urbanic,4.111111111
bhama couture,4.333333333
berrylush,4
scorpius,4
cayman,4
urbanic,3.833333333
house of pataudi,4.75
h&m,4.729166667
rajesh silk mills,4.708333334
shae by sassafras,4.6875
sassafras,4.666666667
puma,4.666666667
max,4.37962963
cantabil,4.092592593
bhama couture,3.805555556
allen solly tribe,4.769230769
alsace lorraine paris,4.583653846
neudis,4.398076923
all about you,4.2125
new balance,4.325
indo era,4.4375
poshak hub,4.55
rajesh silk mills,4.6625
ada,4.775
swtantra,4.8875
urbanic,5
paris hamilton,4.046875
nayo,3.09375
w,4.384615385
alsace lorraine paris,4.362520459
dressberry,4.340425532
libas,4.342329919
earthen by indya,4.344234305
puma,4.346138692
jinfo,4.348043079
rajesh silk mills,4.349947465
tokyo talkies,4.351851852
ada,4.409722222
ode by house of pataudi,4.467592593
malachi,4.525462963
oxolloxo,4.583333333
scorpius,3.80952381
roadster,4.384615385
people,4.315789474
swatika,4.142857143
netram,4.095238095
biba,4.047619048
miss chase,4
alaya by stage3,4.004854369
magic needles,4.009708738
na-kd,4.014563107
soch,4.019417476
belliskey,4.024271845
global desi,4.029126214
go colors,4.333333333
vastraa fusion,4.333333333
swatika,4.333333333
kazo,4.333333333
urbanic,4.34574468
rajesh silk mills,4.358156028
jinfo,4.370567376
tokyo talkies,4.382978723
kalini,4.365289504
h&m,4.347600285
fashor,4.329911066
sassafras,4.312221847
berrylush,4.294532628
dressberry,4.029411765
pinksky,4.265221878
inocencia,4.501031992
janasya,4.736842105
ahalyaa,3.619469027
gracit,3.837221776
rajesh silk mills,4.054974524
high star,4.272727273
puma,4.286602871
mizash,4.300478469
shaily,4.314354067
mode by red tape,4.328229665
rain & rainbow,4.342105263
enamor,4.465116279
fablestreet,3.653610771
scorpius,2.842105263
roadster,4.523809524
dupatta bazaar,4.512857143
purple state,4.501904762
salwar studio,4.490952381
anouk,4.48
suta,4.452571429
miaz lifestyle,4.425142857
nobarr,4.397714286
belliskey,4.370285714
w,4.342857143
mitera,4.006688963
sangria,4.223529412
rooted,4.024019608
vastraa fusion,3.824509804
sangria,3.625
cottinfab,3.83881579
urbanic,4.052631579
redround,4.074933096
blue giraffe,4.097234612
bostreet,4.119536129
fashor,4.141837645
tales & stories,4.164139162
w,4.186440678
pashmoda,4.259887005
alsace lorraine paris,4.333333333
rangmanch by pantaloons,4.846153846
athena,4.618729097
indya,4.391304348
teakwood leathers,3.922924902
ishin,3.454545455
quiero,3.636363637
pothys,3.818181818
hritika,4
fleximaa,4
sf jeans by pantaloons,4
rooted,4
rute,4
ives,4
dupatta bazaar,3.972222222
urbanic,3.944444444
kalini,3.877192982
iki chic,3.97368421
uptownie lite,4.070175439
biba,4.166666667
forever 21,4.223214286
pandadi saree,4.279761905
soch,4.336309524
and,4.392857143
scorpius,4.449404762
purys,4.505952381
hubberholme,4.5625
alsace lorraine paris,4.444940476
beverly hills polo club,4.327380952
purvaja,4.209821429
clora creation,4.092261905
kazo,3.974702381
mitera,3.857142857
libas,3.857142857
jinfo,3.928571428
ada,4
urbanic,4.071428571
nayo,4.142857143
miss chase,4.430769231
lucero,4.411282051
ishin,4.391794872
bownbee,4.372307692
high star,4.352820513
v&m,4.333333333
miaz lifestyle,4.166666666
indethnic,4
fashor,3.833333333
xpose,3.926388889
mish,4.019444444
monte carlo,4.1125
soundarya,4.205555555
high star,4.298611111
vero moda,3.842105263
anayna,4.344827586
bownbee,4.097051474
roadster,3.849275362
diwaah,4.187795576
rain & rainbow,4.526315789
soch,4.50299043
taneira,4.479665071
urbanic,4.456339713
monte carlo,4.433014354
aurelia,4.409688995
high star,4.386363636
vishudh,4.244120032
magnetic designs,4.166666667
rute,4
clora creation,2.666666667
dodo & moa,2.958333333
faballey,3.25
sugathari,4.272727273
chkokko,4
bownbee,4.5
juniper,5
clora creation,4.666666667
monte carlo,4.333333333
mode by red tape,4
fabnest,3.6
tokyo talkies,4.450980392
rute,4.714285714
revolution,4
anouk,4.181818182
fabindia,4.375
kinder kids,4.345982143
gracit,4.316964286
here&now,4.287946429
clora creation,4.258928572
tommy hilfiger,4.229910714
friskers,4.200892857
stylestone,4.171875
forever 21,4.142857143
people,4.714285714
rute,4.2
shae by sassafras,4.4375
label ritu kumar,4.361111111
mitera,4.284722222
urbanic,4.208333333
gracit,4.131944444
clora creation,4.055555556
charukriti,3.979166667
bostreet,3.902777778
fashor,3.826388889
scorpius,3.75
vero moda,4.375
alsace lorraine paris,4.419491525
fabriko,4.463983051
here&now,4.508474576
mitera,3.363636364
faballey,4.303030303
vishudh,4.20979021
prakrti,4.320658508
jinfo,4.431526807
clora creation,4.542395105
fame forever by lifestyle,4.653263403
bitiya by bhama,4.764131702
miss chase,4.875
sassafras,4.2
global desi,3.615384615
revolution,3.844155844
clora creation,4
fabriko,4.269230769
mast & harbour,4.538461538
kook n keech disney,4.315789474
mokshi,4.5
house of pataudi,4.5
grancy,3.777777778
tag 7,3.954415955
bitiya by bhama,4.131054131
soundarya,4.307692308
kazo,4.118131869
libas,3.928571429
miss chase,4.103708792
anayna,4.278846154
the dry state,3.97275641
oxolloxo,3.666666667
purvaja,3.2
her by invictus,4.479166667
elleven,4.339285715
nynsh- pluss kids,4.199404762
monte carlo,4.05952381
street 9,3.779761905
miss chase,3.639880952
satrani,3.5
rute,3.683333333
rivi,3.866666667
saree mall,4.05
mast & harbour,4.240740741
ancestry,4.438271605
elleven,4.635802469
urbanic,4.833333333
dressberry,4.6
anouk,4.409090909
levis,4.315232478
nayo,4.221374046
alsace lorraine paris,4.395000749
dressberry,4.568627451
juniper,3.916666667
soch,4
u&f,4
madame,4.6
urbanic,4.32
ginger by lifestyle,4.04
desi weavess,3.76
aarika,3.48
qurvii,3.2
fashor,3.1
dodo & moa,3
mitera,3.857142857
pluss,4.25
street 9,4.035714286
vero moda,4.055555556
alsace lorraine paris,4.299516908
roadster,4.543478261
soch,3
desi weavess,3.093567251
biba,3.187134503
urbanic,3.280701754
monjolika fashion,3.374269006
monte carlo,3.467836257
cotton on,3.561403509
mitera,3.65497076
revolution,3.748538012
sassafras,3.842105263
roadster,4.636363636
clora creation,4.395104895
max,4.153846154
inweave,3.951923077
suta,3.75
desi weavess,3.85862069
mango,3.967241379
freakins,4.075862069
h&m,4.184482758
quiero,4.293103448
swishchick,4.625
clora creation,3.857142857
deebaco,3.2
roadster,3.739393939
mango,4.278787879
allen solly woman,4.818181818
desi weavess,4.813636364
mitera,4.809090909
gracit,4.804545454
kalini,4.8
fame forever by lifestyle,4.494871795
vastramay,4.18974359
imara,3.884615385
levis,4.130040035
tokyo talkies,4.375464684
trendyol,4.2144499
anouk,4.053435115
tokyo talkies,4.373333333
rivi,4.383492063
urbanic,4.393650793
miaz lifestyle,4.403809523
w,4.413968254
anouk,4.424126984
pothys,4.434285714
faballey,4.444444444
and,4.337899543
roadster,3.880681818
clora creation,3.957491582
rivi,4.034301347
clora creation,4.111111111
urbanic,1
desi weavess,2.19047619
inweave,3.380952381
urbanic,4.571428571
meena bazaar,4.551948052
dresstive,4.532467532
varanga,4.512987013
forever 21,4.493506494
anekaant,4.474025974
varanga,4.454545455
alsace lorraine paris,4.509881423
shavya,4.565217391
rivi,4.106138108
anouk,3.647058824
mango,4.714285714
mast & harbour,4.235294118
mafadeny,5
urbanic,4.7
gracit,4.4
forever 21,4.1
dresstive,4.333333333
annabelle by pantaloons,4.566666667
revolution,4.8
faballey,4.512820513
rooted,4.301864802
mafadeny,4.090909091
monte carlo,4.242424243
rangmanch by pantaloons,4.393939394
freakins,4.545454546
inddus,4.696969697
miaz lifestyle,4.848484849
varanga,5
monjolika fashion,4.773662551
pluss,4.547325103
tokyo talkies,4.320987654
rangriti,4.6
akkriti by pantaloons,4.416666667
street 9,4.733333333
clora creation,3.822222222
soch,2.911111111
baby lakshmi,2
bhama couture,4.270833333
rigo,3.875
urbanic,4.444444444
miss chase,4.363636364
anouk,4.209090909
pluss,4.054545455
bhama couture,3.9
dupatta bazaar,4.35
alcis,4.8
alsace lorraine paris,4.25
otorva,4.292763158
inweave,4.335526316
urbanic,4.378289474
tokyo talkies,4.421052632
forever new,3.961988305
allen solly woman,3.502923977
mitera,3.04385965
readiprint fashions,2.584795322
rangmanch by pantaloons,2.125730995
park avenue,1.666666667
yk,2.958333333
magre,4.25
clora creation,4.363636364
clora creation,4.333333333
ishin,2.6
yash gallery,3.466666667
kalini,4.333333333
cover story,3.285714286
clora creation,3.751552795
indo era,4.217391304
kalini,4.256793478
bostreet,4.296195652
flying machine,4.335597826
allen solly woman,4.375
faballey,4.52173913
studio shringaar,4.356759976
tokyo talkies,4.191780822
clora creation,5
zola,4.62745098
ishin,4.254901961
varanga,3.882352941
kalini,3.9
salwar studio,4.0575
dupatta bazaar,4.215
bostreet,4.3725
pepe jeans,4.53
sassafras,4.6875
studio shringaar,4.181818182
clora creation,4.5
clora creation,4.55
ishin,4.6
yash gallery,4.65
pothys,4.7
biba,4.75
ginger by lifestyle,4.6
loom legacy,4.45
bostreet,4.3
max,4.15
pepe jeans,4
gipsy,3.6
indietoga,4.319148936
otorva,4.159574468
ayaany,4
get wrapped,4
clora creation,4
clora creation,4
orchid blues,4
sangria,4.3
kinder kids,4.276190476
charukriti,4.252380952
harbornbay,4.228571428
tokyo talkies,4.204761905
alsace lorraine paris,4.180952381
shaily,4.157142857
roadster,4.133333333
clora creation,4.128888889
madame,4.124444444
soch,4.12
melange by lifestyle,4.115555555
ishin,4.111111111
sangria,3.684210526
mango,3.853494029
monjolika fashion,4.022777532
miss chase,4.361344538
rangmanch by pantaloons,3.894736842
shaily,3.197368421
belle fille,2.5
clora creation,3.151960785
varanga,3.803921569
wild u,4.4
adidas,4.384615385
melange by lifestyle,4.115384616
here&now,3.846153846
mitera,3.558226496
calvin klein jeans,3.270299145
broowl,2.982371795
sassafras,2.694444444
faballey,4.483870968
dupatta bazaar,2.285714286
ethnovogue,2.908730159
clora creation,3.531746032
w,4.154761905
pluss,4.777777778
vastranand,4
pothys,4.1875
extra love by libas,4.375
forever 21,4.40625
bostreet,4.4375
calvin klein jeans,4.46875
oxolloxo,4.5
roadster,4.184143942
belle fille,3.666666667
dressberry,4.53968254
aasi - house of nayo,4.071428571
here&now,4
ira soleil,4.10989011
gracit,4.21978022
tokyo talkies,4.32967033
anouk,4
pothys,4.166666667
max,4.333333334
satrani,4.5
sassafras,4.666666667
belle fille,4.039215687
aasi - house of nayo,3.411764706
kalini,3.6875
kotty,3.93452381
gracit,4.181547619
anouk,4.428571429
mango,4.285714286
rareism,4.325814537
rangmanch by pantaloons,4.365914787
monte carlo,4.406015038
h&m,4.446115288
atsevam,4.486215539
people,4.526315789
oxolloxo,4.75
gracit,4.744318182
rooted,4.738636363
max,4.732954545
fabindia,4.727272727
chemistry,4.85
rangmanch by pantaloons,4.677777778
faballey,4.333333333
tokyo talkies,3.923076923
xenilla,3.925817185
charukriti,3.928557448
u&f,3.93129771
ethnicity,4.042433767
miaz lifestyle,4.153569825
roadster,4.264705882
levis,4.123222749
here&now,4.193103448
rangmanch by pantaloons,4.033497537
gracit,3.873891625
urbanic,3.714285714
unnati silks,3.702380952
divastri,3.690476191
na-kd,3.678571429
cation,3.666666667
just wow,4.62745098
miaz lifestyle,4.405830753
roadster,4.184210526
rivi,4.26566416
anouk,4.347117795
h&m,4.428571429
soch,4.397233629
divastri,4.365895829
awesome,4.334558029
only,4.303220229
dreamz by pantaloons,4.271882429
dressberry,4.240544629
alsace lorraine paris,4.340702422
dressberry,4.440860215
kalista,3.896464646
roadster,4.357142857
tag 7,4.104761905
myshka,3.852380952
max,3.6
indo era,4.590909091
puma,4.323232324
bebe,4.055555556
divastri,4.071467098
mast & harbour,4.087378641
vero moda,3.777777778
alsace lorraine paris,3.222222222
mast & harbour,3.925373134
max,3.986012793
r26,4.046652452
gracit,4.107292111
new balance,4.16793177
fashion depth,4.228571429
divastri,4.15789916
monjolika fashion,4.087226891
mango,4.016554622
vishudh,3.945882353
weavers villa,4.684210526
roadster,4.636363636
tokyo talkies,4.087248322
go colors,4.198906289
alsace lorraine paris,4.310564255
all about you,4.422222222
r26,4.415954416
divastri,4.40968661
sangria,4.403418804
mitera,4.397150997
vero moda curve,4.390883191
weavers villa,4.384615385
mabish by sonal jain,4
alsace lorraine paris,4.129310345
dressberry,4.25862069
oxolloxo,4.203384419
house of pataudi,4.148148148
street 9,4.681818182
divastri,3.640909091
purple state,2.6
h&m,4.318181818
inddus,3.846153846
only,3.884712143
all about you,3.92327044
otorva,4.097969767
campus sutra,4.272669094
roadster,4.447368421
clora creation,4.377530365
suta,4.307692308
people,4.349989633
divastri,4.392286959
ethnovogue,4.434584284
flaher,4.476881609
only,4.56147626
quiero,4.603773585
roadster,4.393854749
mitera,3.714285714
agil athletica,4.150621118
roadster,4.586956522
tag 7,4.485809179
r26,4.384661836
anouk,4.283514493
divastri,4.18236715
flaher,4.081219807
vero moda,3.980072464
h&m,3.878925121
iki chic,3.777777778
stylestone,4.533333333
clora creation,4.362289562
max,4.191245791
tokyo talkies,4.02020202
levis,4.530864198
anouk,4.333333333
moda rapido,4.352430555
divastri,4.371527778
flaher,4.390625
vero moda,4.409722222
only,4.428819445
here&now,4.447916667
alsace lorraine paris,4.515277778
hrx by hrithik roshan,4.582638889
juniper plus,4.65
gracit,4.4
american eagle outfitters,4.212195122
ether,4.024390244
sassafras,4.333333333
trendyol,4.25
divastri,4.166666666
flaher,4.083333333
dupatta bazaar,4
tokyo talkies,3.947643979
vastranand,3.894736842
aawari,3.866666667
roadster,4.034482759
sqew,3.70474138
9teenagain,3.375
the vanca,3.971283784
neudis,4.567567568
rajgranth,4.461711712
soundarya,4.355855856
naari,4.25
vishudh,4.177489177
dupatta bazaar,4.113744588
belle fille,4.05
zink london,3.954901961
alsace lorraine paris,3.859803921
u&f,3.764705882
all about you,3.809917355
pinksky,3.870169224
street 9,3.930421094
taavi,3.990672963
studio rasa,4.050924832
arteastri,4.111176702
street 9,4.171428571
faserz,4.5
sassafras,3.666666667
alsace lorraine paris,3.753041363
roadster,3.839416058
kook n keech marvel,3.859610705
pinksky,3.879805353
tiny miny me,3.9
shewill,3.766666667
studio rasa,3.633333333
paralians,3.5
the chennai silks,3.787037037
tokyo talkies,4.074074074
sassafras,4.136363636
alsace lorraine paris,4.111111111
pinksky,4.085858586
moda rapido,4.060606061
the clothing factory,4.666666667
baby moo,4.608294931
only,4.549923195
warthy ent,4.491551459
rang gali,4.433179724
mitera,4.374807988
fashor,4.316436252
tokyo talkies,4.258064516
oxolloxo,4.029032258
cottinfab,3.8
ishin,4.4
pinksky,4.155555556
and,3.911111111
vastranand,3.666666667
levis,3.363636364
w,3.53939394
divastri,3.715151515
miaz lifestyle,3.890909091
rang gali,4.066666666
globus,4.242424242
mitera,3.655172414
style quotient,4.283950617
alsace lorraine paris,4.261975309
roadster,4.24
ewoke,4.258780488
indo era,4.277560976
h&m,4.296341463
armure,4.315121951
jinfo,4.333902439
vairagee,4.352682927
rang gali,4.371463414
mast & harbour,4.390243902
globus,3.615384615
mitera,4.434782609
tokyo talkies,4.14380531
roadster,3.5
aawari,3.3359375
kalini,3.171875
tag 7,3.5859375
sangria,4
vero moda,3.857142857
soundarya,3.714285714
rang gali,4.093984963
vero moda,4.473684211
neudis,4.241471735
foreign culture by fort collins,4.009259259
pepe jeans,4.224255798
roadster,4.439252336
latin quarters,5
kinder kids,4.708333333
soundarya,4.416666667
anouk,4.125
rang gali,4.192913386
monjolika fashion,4.260826772
uptownie lite,4.328740157
roadster,4.464566929
style quotient,4.291666667
oxolloxo,4.231879845
roadster,4.172093023
grass by gitika goyal,4.176744186
vero moda,4.181395349
unnati silks,4.186046512
clora creation,4.190697675
origin by zalora,4.195348837
purvaja,4.2
shewill,4.204651163
roadster,4.209302326
alsace lorraine paris,4.132659252
grass by gitika goyal,4.056016178
vero moda,3.979373105
clora creation,3.902730031
mango,3.826086957
soundarya,3.333333333
bebe,4.727272727
h&m,4.5
indo era,4.272727273
mitera,4.267045455
purvaja,4.261363637
globus,4.255681818
jockey,4.25
anvi be yourself,4.060606061
